,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5925,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1086,367,34.0,GRAFTON 29,2018_General Election
7740,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1086,271,25.0,GRAFTON 29,2018_General Election
2926,14TH CONGRESS,Under Votes,,1086,3,0.0,GRAFTON 29,2018_General Election
2927,14TH CONGRESS,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
7749,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1086,442,41.0,GRAFTON 29,2018_General Election
2944,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1086,83,8.0,GRAFTON 29,2018_General Election
2945,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
7748,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1086,432,40.0,GRAFTON 29,2018_General Election
2942,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1086,84,8.0,GRAFTON 29,2018_General Election
2943,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
10467,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1086,460,42.0,GRAFTON 29,2018_General Election
10468,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1086,121,11.0,GRAFTON 29,2018_General Election
2946,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1086,60,6.0,GRAFTON 29,2018_General Election
2947,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
10469,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1086,481,44.0,GRAFTON 29,2018_General Election
10470,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1086,103,9.0,GRAFTON 29,2018_General Election
2948,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1086,57,5.0,GRAFTON 29,2018_General Election
2949,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
5931,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1086,340,31.0,GRAFTON 29,2018_General Election
7746,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1086,291,27.0,GRAFTON 29,2018_General Election
2938,33RD SENATE,Under Votes,,1086,10,1.0,GRAFTON 29,2018_General Election
2939,33RD SENATE,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
5932,65TH REPRESENTATIVE,RICHARD JOHNSON,DEMOCRACT,1086,332,31.0,GRAFTON 29,2018_General Election
