,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5873,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1239,349,28.0,GRAFTON 22,2018_General Election
7671,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1239,276,22.0,GRAFTON 22,2018_General Election
2753,14TH CONGRESS,Under Votes,,1239,4,0.0,GRAFTON 22,2018_General Election
2754,14TH CONGRESS,Over Votes,,1239,0,0.0,GRAFTON 22,2018_General Election
7680,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1239,425,34.0,GRAFTON 22,2018_General Election
2771,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1239,72,6.0,GRAFTON 22,2018_General Election
2772,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1239,0,0.0,GRAFTON 22,2018_General Election
7679,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1239,422,34.0,GRAFTON 22,2018_General Election
2769,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1239,71,6.0,GRAFTON 22,2018_General Election
2770,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1239,0,0.0,GRAFTON 22,2018_General Election
10432,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1239,428,35.0,GRAFTON 22,2018_General Election
10433,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1239,134,11.0,GRAFTON 22,2018_General Election
2773,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1239,67,5.0,GRAFTON 22,2018_General Election
2774,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1239,0,0.0,GRAFTON 22,2018_General Election
10434,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1239,446,36.0,GRAFTON 22,2018_General Election
