ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,LISA MADIGAN,Democrat,661,138,21.0,ALGONQUIN 26,2014_General Election
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,661,112,17.0,ALGONQUIN 26,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,661,12,2.0,ALGONQUIN 26,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,661,2,0.0,ALGONQUIN 26,2014_General Election
ATTORNEY GENERAL,Under Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
ATTORNEY GENERAL,Over Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,661,144,22.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,661,92,14.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,661,24,4.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,Blank Ballots,,661,3,0.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,661,1,0.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,Write-in,NonPartisan,661,0,0.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,Under Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
COMPTROLLER,Over Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,661,217,33.0,ALGONQUIN 26,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,661,43,7.0,ALGONQUIN 26,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,661,4,1.0,ALGONQUIN 26,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,661,208,31.0,ALGONQUIN 26,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,661,56,8.0,ALGONQUIN 26,2014_General Election
D2 JUD BOWMAN,Under Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D2 JUD BOWMAN,Over Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D33 STATE SENATE,K McCONNAUGHAY,Republican,661,207,31.0,ALGONQUIN 26,2014_General Election
D33 STATE SENATE,Blank Ballots,,661,57,9.0,ALGONQUIN 26,2014_General Election
D33 STATE SENATE,Under Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D33 STATE SENATE,Over Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D6 REPRESENTATIVE,PETER J. ROSKAM,Republican,661,158,24.0,ALGONQUIN 26,2014_General Election
D6 REPRESENTATIVE,MICHAEL MASON,Democrat,661,97,15.0,ALGONQUIN 26,2014_General Election
D6 REPRESENTATIVE,Blank Ballots,,661,10,2.0,ALGONQUIN 26,2014_General Election
D6 REPRESENTATIVE,Under Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D6 REPRESENTATIVE,Over Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D66 REP ASSEMBLY,MICHAEL W. TRYON,Republican,661,213,32.0,ALGONQUIN 26,2014_General Election
D66 REP ASSEMBLY,Blank Ballots,,661,51,8.0,ALGONQUIN 26,2014_General Election
D66 REP ASSEMBLY,Under Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
D66 REP ASSEMBLY,Over Votes,,661,0,0.0,ALGONQUIN 26,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,661,157,24.0,ALGONQUIN 26,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,661,91,14.0,ALGONQUIN 26,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,661,15,2.0,ALGONQUIN 26,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,661,1,0.0,ALGONQUIN 26,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,661,0,0.0,ALGONQUIN 26,2014_General Election
