ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,LISA MADIGAN,Democrat,633,178,28.0,DORR 5,2014_General Election
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,633,99,16.0,DORR 5,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,633,14,2.0,DORR 5,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,633,5,1.0,DORR 5,2014_General Election
ATTORNEY GENERAL,Under Votes,,633,0,0.0,DORR 5,2014_General Election
ATTORNEY GENERAL,Over Votes,,633,0,0.0,DORR 5,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,633,131,21.0,DORR 5,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,633,127,20.0,DORR 5,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,633,34,5.0,DORR 5,2014_General Election
COMPTROLLER,Blank Ballots,,633,4,1.0,DORR 5,2014_General Election
COMPTROLLER,Write-in,NonPartisan,633,0,0.0,DORR 5,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,633,0,0.0,DORR 5,2014_General Election
COMPTROLLER,Under Votes,,633,0,0.0,DORR 5,2014_General Election
COMPTROLLER,Over Votes,,633,0,0.0,DORR 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,633,218,34.0,DORR 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,633,69,11.0,DORR 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,633,9,1.0,DORR 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,633,0,0.0,DORR 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,633,0,0.0,DORR 5,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,633,144,23.0,DORR 5,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,633,143,23.0,DORR 5,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,633,9,1.0,DORR 5,2014_General Election
D14 REPRESENTATIVE,Under Votes,,633,0,0.0,DORR 5,2014_General Election
D14 REPRESENTATIVE,Over Votes,,633,0,0.0,DORR 5,2014_General Election
