ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,LISA MADIGAN,Democrat,1589,287,18.0,DORR 10,2014_General Election
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,1589,250,16.0,DORR 10,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,1589,16,1.0,DORR 10,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,1589,9,1.0,DORR 10,2014_General Election
ATTORNEY GENERAL,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
ATTORNEY GENERAL,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,1589,297,19.0,DORR 10,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,1589,208,13.0,DORR 10,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,1589,41,3.0,DORR 10,2014_General Election
COMPTROLLER,Blank Ballots,,1589,16,1.0,DORR 10,2014_General Election
COMPTROLLER,Write-in,NonPartisan,1589,0,0.0,DORR 10,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,1589,0,0.0,DORR 10,2014_General Election
COMPTROLLER,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
COMPTROLLER,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,1589,411,26.0,DORR 10,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,1589,127,8.0,DORR 10,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,1589,24,2.0,DORR 10,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,1589,337,21.0,DORR 10,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,1589,205,13.0,DORR 10,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,1589,23,1.0,DORR 10,2014_General Election
D14 REPRESENTATIVE,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
D14 REPRESENTATIVE,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,1589,454,29.0,DORR 10,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,1589,108,7.0,DORR 10,2014_General Election
D2 JUD BOWMAN,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
D2 JUD BOWMAN,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,1589,308,19.0,DORR 10,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,1589,246,15.0,DORR 10,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,1589,8,1.0,DORR 10,2014_General Election
D63 REP ASSEMBLY,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
D63 REP ASSEMBLY,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,1589,343,22.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,1589,193,12.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,1589,23,1.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,1589,3,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
GOVERNOR/LT GOV,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,1589,330,21.0,DORR 10,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,1589,222,14.0,DORR 10,2014_General Election
HEALTH INSURANCE,Blank Ballots,,1589,10,1.0,DORR 10,2014_General Election
HEALTH INSURANCE,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
HEALTH INSURANCE,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
MILLIONAIRE TAX,YES,NonPartisan,1589,294,19.0,DORR 10,2014_General Election
MILLIONAIRE TAX,NO,,1589,251,16.0,DORR 10,2014_General Election
MILLIONAIRE TAX,Blank Ballots,,1589,17,1.0,DORR 10,2014_General Election
MILLIONAIRE TAX,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
MILLIONAIRE TAX,Over Votes,,1589,0,0.0,DORR 10,2014_General Election
MINIMUM WAGE,YES,NonPartisan,1589,332,21.0,DORR 10,2014_General Election
MINIMUM WAGE,NO,NonPartisan,1589,222,14.0,DORR 10,2014_General Election
MINIMUM WAGE,Blank Ballots,,1589,8,1.0,DORR 10,2014_General Election
MINIMUM WAGE,Under Votes,,1589,0,0.0,DORR 10,2014_General Election
