ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,1292,376,29.0,RICHMOND 4,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,1292,285,22.0,RICHMOND 4,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,1292,24,2.0,RICHMOND 4,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,1292,10,1.0,RICHMOND 4,2014_General Election
ATTORNEY GENERAL,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
ATTORNEY GENERAL,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,1292,422,33.0,RICHMOND 4,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,1292,199,15.0,RICHMOND 4,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,1292,61,5.0,RICHMOND 4,2014_General Election
COMPTROLLER,Blank Ballots,,1292,13,1.0,RICHMOND 4,2014_General Election
COMPTROLLER,Write-in,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
COMPTROLLER,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
COMPTROLLER,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,1292,561,43.0,RICHMOND 4,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,1292,126,10.0,RICHMOND 4,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,1292,8,1.0,RICHMOND 4,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,1292,476,37.0,RICHMOND 4,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,1292,187,14.0,RICHMOND 4,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,1292,32,2.0,RICHMOND 4,2014_General Election
D14 REPRESENTATIVE,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D14 REPRESENTATIVE,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,1292,579,45.0,RICHMOND 4,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,1292,116,9.0,RICHMOND 4,2014_General Election
D2 JUD BOWMAN,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D2 JUD BOWMAN,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D22 JUD CONDON,MICHAEL W. FEETTERER,Republican,1292,579,45.0,RICHMOND 4,2014_General Election
D22 JUD CONDON,Blank Ballots,,1292,116,9.0,RICHMOND 4,2014_General Election
D22 JUD CONDON,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D22 JUD CONDON,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D64 REP ASSEMBLY,BARBARA WHEELER,Republican,1292,504,39.0,RICHMOND 4,2014_General Election
D64 REP ASSEMBLY,JOEL MAINS,Democrat,1292,161,12.0,RICHMOND 4,2014_General Election
D64 REP ASSEMBLY,Blank Ballots,,1292,30,2.0,RICHMOND 4,2014_General Election
D64 REP ASSEMBLY,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
D64 REP ASSEMBLY,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,1292,506,39.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,1292,159,12.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,1292,28,2.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,1292,2,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
GOVERNOR/LT GOV,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,1292,374,29.0,RICHMOND 4,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,1292,316,24.0,RICHMOND 4,2014_General Election
HEALTH INSURANCE,Blank Ballots,,1292,4,0.0,RICHMOND 4,2014_General Election
HEALTH INSURANCE,Over Votes,,1292,1,0.0,RICHMOND 4,2014_General Election
HEALTH INSURANCE,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
MILLIONAIRE TAX,NO,,1292,359,28.0,RICHMOND 4,2014_General Election
MILLIONAIRE TAX,YES,NonPartisan,1292,320,25.0,RICHMOND 4,2014_General Election
MILLIONAIRE TAX,Blank Ballots,,1292,16,1.0,RICHMOND 4,2014_General Election
MILLIONAIRE TAX,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
MILLIONAIRE TAX,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
MINIMUM WAGE,YES,NonPartisan,1292,355,27.0,RICHMOND 4,2014_General Election
MINIMUM WAGE,NO,NonPartisan,1292,329,25.0,RICHMOND 4,2014_General Election
MINIMUM WAGE,Blank Ballots,,1292,11,1.0,RICHMOND 4,2014_General Election
MINIMUM WAGE,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
MINIMUM WAGE,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
RET D2 APP HUTCHINSON,YES,NonPartisan,1292,462,36.0,RICHMOND 4,2014_General Election
RET D2 APP HUTCHINSON,NO,NonPartisan,1292,123,10.0,RICHMOND 4,2014_General Election
RET D2 APP HUTCHINSON,Blank Ballots,,1292,110,9.0,RICHMOND 4,2014_General Election
RET D2 APP HUTCHINSON,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
RET D2 APP HUTCHINSON,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
RET D22 CIR CALDWELL,YES,NonPartisan,1292,445,34.0,RICHMOND 4,2014_General Election
RET D22 CIR CALDWELL,NO,NonPartisan,1292,139,11.0,RICHMOND 4,2014_General Election
RET D22 CIR CALDWELL,Blank Ballots,,1292,111,9.0,RICHMOND 4,2014_General Election
RET D22 CIR CALDWELL,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
RET D22 CIR CALDWELL,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
RET D22 CIR PRATHER,YES,NonPartisan,1292,463,36.0,RICHMOND 4,2014_General Election
RET D22 CIR PRATHER,NO,NonPartisan,1292,125,10.0,RICHMOND 4,2014_General Election
RET D22 CIR PRATHER,Blank Ballots,,1292,107,8.0,RICHMOND 4,2014_General Election
RET D22 CIR PRATHER,Under Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
RET D22 CIR PRATHER,Over Votes,,1292,0,0.0,RICHMOND 4,2014_General Election
RET D22 CIR SULLIVAN,YES,NonPartisan,1292,454,35.0,RICHMOND 4,2014_General Election
RET D22 CIR SULLIVAN,NO,NonPartisan,1292,125,10.0,RICHMOND 4,2014_General Election
