ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,623,178,29.0,HARTLAND 2,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,623,166,27.0,HARTLAND 2,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,623,10,2.0,HARTLAND 2,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,623,3,0.0,HARTLAND 2,2014_General Election
ATTORNEY GENERAL,Over Votes,,623,1,0.0,HARTLAND 2,2014_General Election
ATTORNEY GENERAL,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,623,205,33.0,HARTLAND 2,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,623,110,18.0,HARTLAND 2,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,623,34,5.0,HARTLAND 2,2014_General Election
COMPTROLLER,Blank Ballots,,623,9,1.0,HARTLAND 2,2014_General Election
COMPTROLLER,Write-in,NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
COMPTROLLER,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
COMPTROLLER,Over Votes,,623,0,0.0,HARTLAND 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,623,260,42.0,HARTLAND 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,623,93,15.0,HARTLAND 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,623,4,1.0,HARTLAND 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,623,1,0.0,HARTLAND 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,623,235,38.0,HARTLAND 2,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,623,116,19.0,HARTLAND 2,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,623,7,1.0,HARTLAND 2,2014_General Election
D14 REPRESENTATIVE,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
D14 REPRESENTATIVE,Over Votes,,623,0,0.0,HARTLAND 2,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,623,271,43.0,HARTLAND 2,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,623,87,14.0,HARTLAND 2,2014_General Election
D2 JUD BOWMAN,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
D2 JUD BOWMAN,Over Votes,,623,0,0.0,HARTLAND 2,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,623,179,29.0,HARTLAND 2,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,623,178,29.0,HARTLAND 2,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,623,1,0.0,HARTLAND 2,2014_General Election
D63 REP ASSEMBLY,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
D63 REP ASSEMBLY,Over Votes,,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,623,258,41.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,623,90,14.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,623,9,1.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,623,1,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
GOVERNOR/LT GOV,Over Votes,,623,0,0.0,HARTLAND 2,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,623,180,29.0,HARTLAND 2,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,623,174,28.0,HARTLAND 2,2014_General Election
HEALTH INSURANCE,Blank Ballots,,623,4,1.0,HARTLAND 2,2014_General Election
HEALTH INSURANCE,Under Votes,,623,0,0.0,HARTLAND 2,2014_General Election
HEALTH INSURANCE,Over Votes,,623,0,0.0,HARTLAND 2,2014_General Election
MILLIONAIRE TAX,NO,,623,197,32.0,HARTLAND 2,2014_General Election
