ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,LISA MADIGAN,Democrat,686,135,20.0,DORR 3,2014_General Election
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,686,97,14.0,DORR 3,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,686,11,2.0,DORR 3,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,686,8,1.0,DORR 3,2014_General Election
ATTORNEY GENERAL,Under Votes,,686,0,0.0,DORR 3,2014_General Election
ATTORNEY GENERAL,Over Votes,,686,0,0.0,DORR 3,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,686,115,17.0,DORR 3,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,686,101,15.0,DORR 3,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,686,24,3.0,DORR 3,2014_General Election
COMPTROLLER,Blank Ballots,,686,11,2.0,DORR 3,2014_General Election
COMPTROLLER,Write-in,NonPartisan,686,0,0.0,DORR 3,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,686,0,0.0,DORR 3,2014_General Election
COMPTROLLER,Under Votes,,686,0,0.0,DORR 3,2014_General Election
COMPTROLLER,Over Votes,,686,0,0.0,DORR 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,686,191,28.0,DORR 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,686,49,7.0,DORR 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,686,11,2.0,DORR 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,686,0,0.0,DORR 3,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,686,0,0.0,DORR 3,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,686,119,17.0,DORR 3,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,686,114,17.0,DORR 3,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,686,17,2.0,DORR 3,2014_General Election
D14 REPRESENTATIVE,Over Votes,,686,1,0.0,DORR 3,2014_General Election
D14 REPRESENTATIVE,Under Votes,,686,0,0.0,DORR 3,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,686,196,29.0,DORR 3,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,686,55,8.0,DORR 3,2014_General Election
D2 JUD BOWMAN,Under Votes,,686,0,0.0,DORR 3,2014_General Election
D2 JUD BOWMAN,Over Votes,,686,0,0.0,DORR 3,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,686,161,23.0,DORR 3,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,686,83,12.0,DORR 3,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,686,7,1.0,DORR 3,2014_General Election
D63 REP ASSEMBLY,Under Votes,,686,0,0.0,DORR 3,2014_General Election
D63 REP ASSEMBLY,Over Votes,,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,686,136,20.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,686,99,14.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,686,15,2.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,686,1,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,Under Votes,,686,0,0.0,DORR 3,2014_General Election
GOVERNOR/LT GOV,Over Votes,,686,0,0.0,DORR 3,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,686,156,23.0,DORR 3,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,686,90,13.0,DORR 3,2014_General Election
HEALTH INSURANCE,Blank Ballots,,686,5,1.0,DORR 3,2014_General Election
HEALTH INSURANCE,Under Votes,,686,0,0.0,DORR 3,2014_General Election
HEALTH INSURANCE,Over Votes,,686,0,0.0,DORR 3,2014_General Election
MILLIONAIRE TAX,YES,NonPartisan,686,134,20.0,DORR 3,2014_General Election
MILLIONAIRE TAX,NO,,686,105,15.0,DORR 3,2014_General Election
MILLIONAIRE TAX,Blank Ballots,,686,11,2.0,DORR 3,2014_General Election
MILLIONAIRE TAX,Over Votes,,686,1,0.0,DORR 3,2014_General Election
MILLIONAIRE TAX,Under Votes,,686,0,0.0,DORR 3,2014_General Election
MINIMUM WAGE,YES,NonPartisan,686,155,23.0,DORR 3,2014_General Election
MINIMUM WAGE,NO,NonPartisan,686,91,13.0,DORR 3,2014_General Election
MINIMUM WAGE,Blank Ballots,,686,5,1.0,DORR 3,2014_General Election
MINIMUM WAGE,Under Votes,,686,0,0.0,DORR 3,2014_General Election
MINIMUM WAGE,Over Votes,,686,0,0.0,DORR 3,2014_General Election
RET D2 APP HUTCHINSON,YES,NonPartisan,686,182,27.0,DORR 3,2014_General Election
RET D2 APP HUTCHINSON,Blank Ballots,,686,35,5.0,DORR 3,2014_General Election
RET D2 APP HUTCHINSON,NO,NonPartisan,686,33,5.0,DORR 3,2014_General Election
RET D2 APP HUTCHINSON,Over Votes,,686,1,0.0,DORR 3,2014_General Election
RET D2 APP HUTCHINSON,Under Votes,,686,0,0.0,DORR 3,2014_General Election
RET D22 CIR CALDWELL,YES,NonPartisan,686,179,26.0,DORR 3,2014_General Election
RET D22 CIR CALDWELL,NO,NonPartisan,686,36,5.0,DORR 3,2014_General Election
RET D22 CIR CALDWELL,Blank Ballots,,686,36,5.0,DORR 3,2014_General Election
RET D22 CIR CALDWELL,Under Votes,,686,0,0.0,DORR 3,2014_General Election
RET D22 CIR CALDWELL,Over Votes,,686,0,0.0,DORR 3,2014_General Election
RET D22 CIR PRATHER,YES,NonPartisan,686,183,27.0,DORR 3,2014_General Election
RET D22 CIR PRATHER,NO,NonPartisan,686,38,6.0,DORR 3,2014_General Election
RET D22 CIR PRATHER,Blank Ballots,,686,30,4.0,DORR 3,2014_General Election
RET D22 CIR PRATHER,Under Votes,,686,0,0.0,DORR 3,2014_General Election
RET D22 CIR PRATHER,Over Votes,,686,0,0.0,DORR 3,2014_General Election
RET D22 CIR SULLIVAN,YES,NonPartisan,686,175,26.0,DORR 3,2014_General Election
RET D22 CIR SULLIVAN,NO,NonPartisan,686,42,6.0,DORR 3,2014_General Election
RET D22 CIR SULLIVAN,Blank Ballots,,686,34,5.0,DORR 3,2014_General Election
RET D22 CIR SULLIVAN,Under Votes,,686,0,0.0,DORR 3,2014_General Election
RET D22 CIR SULLIVAN,Over Votes,,686,0,0.0,DORR 3,2014_General Election
SECRETARY OF STATE,JESSE WHITE,Democrat,686,155,23.0,DORR 3,2014_General Election
SECRETARY OF STATE,MICHAEL WEBSTER,Republican,686,73,11.0,DORR 3,2014_General Election
SECRETARY OF STATE,CHRISTOPHER MICHEL,Libertarian,686,16,2.0,DORR 3,2014_General Election
SECRETARY OF STATE,Blank Ballots,,686,7,1.0,DORR 3,2014_General Election
SECRETARY OF STATE,Write-in,NonPartisan,686,0,0.0,DORR 3,2014_General Election
SECRETARY OF STATE,SHELDON SCHAFER,NonPartisan,686,0,0.0,DORR 3,2014_General Election
SECRETARY OF STATE,Under Votes,,686,0,0.0,DORR 3,2014_General Election
SECRETARY OF STATE,Over Votes,,686,0,0.0,DORR 3,2014_General Election
SUFFRAGE & ELECTIONS,YES,NonPartisan,686,159,23.0,DORR 3,2014_General Election
SUFFRAGE & ELECTIONS,NO,NonPartisan,686,74,11.0,DORR 3,2014_General Election
SUFFRAGE & ELECTIONS,Blank Ballots,,686,18,3.0,DORR 3,2014_General Election
SUFFRAGE & ELECTIONS,Under Votes,,686,0,0.0,DORR 3,2014_General Election
SUFFRAGE & ELECTIONS,Over Votes,,686,0,0.0,DORR 3,2014_General Election
TREASURER,TOM CROSS,Republican,686,112,16.0,DORR 3,2014_General Election
TREASURER,MICHAEL W. FRERICHS,Democrat,686,97,14.0,DORR 3,2014_General Election
TREASURER,MATTHEW SKOPEK,Libertarian,686,23,3.0,DORR 3,2014_General Election
TREASURER,Blank Ballots,,686,19,3.0,DORR 3,2014_General Election
TREASURER,Under Votes,,686,0,0.0,DORR 3,2014_General Election
TREASURER,Over Votes,,686,0,0.0,DORR 3,2014_General Election
US SENATE,JAMES D. OBERWEIS,Republican,686,117,17.0,DORR 3,2014_General Election
US SENATE,RICHARD J. DURBIN,Democrat,686,108,16.0,DORR 3,2014_General Election
US SENATE,SHARON HANSEN,Libertarian,686,21,3.0,DORR 3,2014_General Election
US SENATE,Blank Ballots,,686,5,1.0,DORR 3,2014_General Election
US SENATE,Write-in,NonPartisan,686,0,0.0,DORR 3,2014_General Election
US SENATE,ROGER K. DAVIS,NonPartisan,686,0,0.0,DORR 3,2014_General Election
US SENATE,Under Votes,,686,0,0.0,DORR 3,2014_General Election
US SENATE,Over Votes,,686,0,0.0,DORR 3,2014_General Election
