ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,1091,320,29.0,SENECA 2,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,1091,263,24.0,SENECA 2,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,1091,13,1.0,SENECA 2,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,1091,9,1.0,SENECA 2,2014_General Election
ATTORNEY GENERAL,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
ATTORNEY GENERAL,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,1091,353,32.0,SENECA 2,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,1091,200,18.0,SENECA 2,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,1091,44,4.0,SENECA 2,2014_General Election
COMPTROLLER,Blank Ballots,,1091,6,1.0,SENECA 2,2014_General Election
COMPTROLLER,Write-in,NonPartisan,1091,1,0.0,SENECA 2,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,1091,1,0.0,SENECA 2,2014_General Election
COMPTROLLER,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
COMPTROLLER,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,1091,442,41.0,SENECA 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,1091,139,13.0,SENECA 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,1091,24,2.0,SENECA 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,1091,399,37.0,SENECA 2,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,1091,185,17.0,SENECA 2,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,1091,21,2.0,SENECA 2,2014_General Election
D14 REPRESENTATIVE,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
D14 REPRESENTATIVE,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,1091,470,43.0,SENECA 2,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,1091,135,12.0,SENECA 2,2014_General Election
D2 JUD BOWMAN,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
D2 JUD BOWMAN,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,1091,330,30.0,SENECA 2,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,1091,262,24.0,SENECA 2,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,1091,13,1.0,SENECA 2,2014_General Election
D63 REP ASSEMBLY,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
D63 REP ASSEMBLY,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,1091,425,39.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,1091,159,15.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,1091,18,2.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,1091,2,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,1091,1,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
GOVERNOR/LT GOV,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,1091,310,28.0,SENECA 2,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,1091,287,26.0,SENECA 2,2014_General Election
HEALTH INSURANCE,Blank Ballots,,1091,8,1.0,SENECA 2,2014_General Election
HEALTH INSURANCE,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
HEALTH INSURANCE,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
MILLIONAIRE TAX,NO,,1091,352,32.0,SENECA 2,2014_General Election
MILLIONAIRE TAX,YES,NonPartisan,1091,241,22.0,SENECA 2,2014_General Election
MILLIONAIRE TAX,Blank Ballots,,1091,12,1.0,SENECA 2,2014_General Election
MILLIONAIRE TAX,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
MILLIONAIRE TAX,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
MINIMUM WAGE,NO,NonPartisan,1091,301,28.0,SENECA 2,2014_General Election
MINIMUM WAGE,YES,NonPartisan,1091,296,27.0,SENECA 2,2014_General Election
MINIMUM WAGE,Blank Ballots,,1091,8,1.0,SENECA 2,2014_General Election
MINIMUM WAGE,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
MINIMUM WAGE,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
RET D2 APP HUTCHINSON,YES,NonPartisan,1091,389,36.0,SENECA 2,2014_General Election
RET D2 APP HUTCHINSON,NO,NonPartisan,1091,120,11.0,SENECA 2,2014_General Election
RET D2 APP HUTCHINSON,Blank Ballots,,1091,96,9.0,SENECA 2,2014_General Election
RET D2 APP HUTCHINSON,Under Votes,,1091,0,0.0,SENECA 2,2014_General Election
RET D2 APP HUTCHINSON,Over Votes,,1091,0,0.0,SENECA 2,2014_General Election
