,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5918,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1073,321,30.0,GRAFTON 28,2018_General Election
7731,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1073,221,21.0,GRAFTON 28,2018_General Election
2903,14TH CONGRESS,Under Votes,,1073,3,0.0,GRAFTON 28,2018_General Election
2904,14TH CONGRESS,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
7739,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1073,341,32.0,GRAFTON 28,2018_General Election
2919,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1073,61,6.0,GRAFTON 28,2018_General Election
2920,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
10462,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1073,358,33.0,GRAFTON 28,2018_General Election
10463,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1073,136,13.0,GRAFTON 28,2018_General Election
2921,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1073,49,5.0,GRAFTON 28,2018_General Election
2922,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
10464,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1073,368,34.0,GRAFTON 28,2018_General Election
10465,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1073,125,12.0,GRAFTON 28,2018_General Election
2923,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1073,50,5.0,GRAFTON 28,2018_General Election
2924,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
5924,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1073,301,28.0,GRAFTON 28,2018_General Election
7737,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1073,233,22.0,GRAFTON 28,2018_General Election
2915,33RD SENATE,Under Votes,,1073,9,1.0,GRAFTON 28,2018_General Election
2916,33RD SENATE,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
7738,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1073,328,31.0,GRAFTON 28,2018_General Election
2917,66TH REPRESENTATIVE,Under Votes,,1073,56,5.0,GRAFTON 28,2018_General Election
2918,66TH REPRESENTATIVE,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
5920,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1073,279,26.0,GRAFTON 28,2018_General Election
7733,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1073,241,22.0,GRAFTON 28,2018_General Election
9185,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1073,19,2.0,GRAFTON 28,2018_General Election
2907,ATTORNEY GENERAL,Under Votes,,1073,4,0.0,GRAFTON 28,2018_General Election
2908,ATTORNEY GENERAL,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
5922,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1073,293,27.0,GRAFTON 28,2018_General Election
7735,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1073,224,21.0,GRAFTON 28,2018_General Election
9187,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1073,22,2.0,GRAFTON 28,2018_General Election
2911,COMPTROLLER,Under Votes,,1073,4,0.0,GRAFTON 28,2018_General Election
2912,COMPTROLLER,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
5919,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1073,269,25.0,GRAFTON 28,2018_General Election
7732,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1073,235,22.0,GRAFTON 28,2018_General Election
9184,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1073,19,2.0,GRAFTON 28,2018_General Election
9756,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1073,13,1.0,GRAFTON 28,2018_General Election
2905,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1073,6,1.0,GRAFTON 28,2018_General Election
2906,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1073,1,0.0,GRAFTON 28,2018_General Election
10461,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1073,0,0.0,GRAFTON 28,2018_General Election
5921,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1073,338,32.0,GRAFTON 28,2018_General Election
7734,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1073,186,17.0,GRAFTON 28,2018_General Election
9186,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1073,16,1.0,GRAFTON 28,2018_General Election
2909,SECRETARY OF STATE,Under Votes,,1073,3,0.0,GRAFTON 28,2018_General Election
2910,SECRETARY OF STATE,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
5923,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1073,278,26.0,GRAFTON 28,2018_General Election
7736,TREASURER,JIM DODGE,REPUBLICAN,1073,231,22.0,GRAFTON 28,2018_General Election
9188,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1073,27,3.0,GRAFTON 28,2018_General Election
2913,TREASURER,Under Votes,,1073,7,1.0,GRAFTON 28,2018_General Election
2914,TREASURER,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
