ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,1416,196,14.0,CHEMUNG 2,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,1416,181,13.0,CHEMUNG 2,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,1416,18,1.0,CHEMUNG 2,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,1416,7,0.0,CHEMUNG 2,2014_General Election
ATTORNEY GENERAL,Under Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
ATTORNEY GENERAL,Over Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,1416,243,17.0,CHEMUNG 2,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,1416,118,8.0,CHEMUNG 2,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,1416,31,2.0,CHEMUNG 2,2014_General Election
COMPTROLLER,Blank Ballots,,1416,10,1.0,CHEMUNG 2,2014_General Election
COMPTROLLER,Write-in,NonPartisan,1416,0,0.0,CHEMUNG 2,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,1416,0,0.0,CHEMUNG 2,2014_General Election
COMPTROLLER,Under Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
COMPTROLLER,Over Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,1416,299,21.0,CHEMUNG 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,1416,82,6.0,CHEMUNG 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,1416,21,1.0,CHEMUNG 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,1416,264,19.0,CHEMUNG 2,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,1416,126,9.0,CHEMUNG 2,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,1416,15,1.0,CHEMUNG 2,2014_General Election
D14 REPRESENTATIVE,Under Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
D14 REPRESENTATIVE,Over Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,1416,318,22.0,CHEMUNG 2,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,1416,84,6.0,CHEMUNG 2,2014_General Election
D2 JUD BOWMAN,Under Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
D2 JUD BOWMAN,Over Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,1416,220,16.0,CHEMUNG 2,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,1416,179,13.0,CHEMUNG 2,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,1416,3,0.0,CHEMUNG 2,2014_General Election
D63 REP ASSEMBLY,Under Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
D63 REP ASSEMBLY,Over Votes,,1416,0,0.0,CHEMUNG 2,2014_General Election
