,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5888,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1215,302,25.0,GRAFTON 24,2018_General Election
7691,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1215,231,19.0,GRAFTON 24,2018_General Election
2803,14TH CONGRESS,Under Votes,,1215,5,0.0,GRAFTON 24,2018_General Election
2804,14TH CONGRESS,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
7700,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1215,352,29.0,GRAFTON 24,2018_General Election
2821,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1215,70,6.0,GRAFTON 24,2018_General Election
2822,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
7699,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1215,347,29.0,GRAFTON 24,2018_General Election
2819,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1215,72,6.0,GRAFTON 24,2018_General Election
2820,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
10442,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1215,384,32.0,GRAFTON 24,2018_General Election
10443,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1215,91,7.0,GRAFTON 24,2018_General Election
2823,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1215,63,5.0,GRAFTON 24,2018_General Election
2824,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
10444,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1215,389,32.0,GRAFTON 24,2018_General Election
10445,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1215,80,7.0,GRAFTON 24,2018_General Election
2825,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1215,69,6.0,GRAFTON 24,2018_General Election
2826,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
5894,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1215,274,23.0,GRAFTON 24,2018_General Election
7697,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1215,251,21.0,GRAFTON 24,2018_General Election
2815,33RD SENATE,Under Votes,,1215,13,1.0,GRAFTON 24,2018_General Election
2816,33RD SENATE,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
7698,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1215,350,29.0,GRAFTON 24,2018_General Election
2817,66TH REPRESENTATIVE,Under Votes,,1215,56,5.0,GRAFTON 24,2018_General Election
2818,66TH REPRESENTATIVE,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
7693,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1215,262,22.0,GRAFTON 24,2018_General Election
5890,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1215,261,21.0,GRAFTON 24,2018_General Election
9165,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1215,11,1.0,GRAFTON 24,2018_General Election
2807,ATTORNEY GENERAL,Under Votes,,1215,4,0.0,GRAFTON 24,2018_General Election
2808,ATTORNEY GENERAL,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
5892,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1215,283,23.0,GRAFTON 24,2018_General Election
7695,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1215,232,19.0,GRAFTON 24,2018_General Election
