ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,1268,342,27.0,SENECA 1,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,1268,284,22.0,SENECA 1,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,1268,19,1.0,SENECA 1,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,1268,10,1.0,SENECA 1,2014_General Election
ATTORNEY GENERAL,Under Votes,,1268,0,0.0,SENECA 1,2014_General Election
ATTORNEY GENERAL,Over Votes,,1268,0,0.0,SENECA 1,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,1268,377,30.0,SENECA 1,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,1268,207,16.0,SENECA 1,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,1268,57,4.0,SENECA 1,2014_General Election
COMPTROLLER,Blank Ballots,,1268,12,1.0,SENECA 1,2014_General Election
COMPTROLLER,Write-in,NonPartisan,1268,2,0.0,SENECA 1,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,1268,0,0.0,SENECA 1,2014_General Election
COMPTROLLER,Under Votes,,1268,0,0.0,SENECA 1,2014_General Election
COMPTROLLER,Over Votes,,1268,0,0.0,SENECA 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,1268,478,38.0,SENECA 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,1268,154,12.0,SENECA 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,1268,23,2.0,SENECA 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,1268,0,0.0,SENECA 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,1268,0,0.0,SENECA 1,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,1268,430,34.0,SENECA 1,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,1268,193,15.0,SENECA 1,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,1268,32,3.0,SENECA 1,2014_General Election
D14 REPRESENTATIVE,Under Votes,,1268,0,0.0,SENECA 1,2014_General Election
D14 REPRESENTATIVE,Over Votes,,1268,0,0.0,SENECA 1,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,1268,516,41.0,SENECA 1,2014_General Election
