ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,727,179,25.0,HEBRON 2,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,727,162,22.0,HEBRON 2,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,727,20,3.0,HEBRON 2,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,727,4,1.0,HEBRON 2,2014_General Election
ATTORNEY GENERAL,Under Votes,,727,0,0.0,HEBRON 2,2014_General Election
ATTORNEY GENERAL,Over Votes,,727,0,0.0,HEBRON 2,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,727,200,28.0,HEBRON 2,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,727,125,17.0,HEBRON 2,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,727,30,4.0,HEBRON 2,2014_General Election
COMPTROLLER,Blank Ballots,,727,10,1.0,HEBRON 2,2014_General Election
COMPTROLLER,Write-in,NonPartisan,727,0,0.0,HEBRON 2,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,727,0,0.0,HEBRON 2,2014_General Election
COMPTROLLER,Under Votes,,727,0,0.0,HEBRON 2,2014_General Election
COMPTROLLER,Over Votes,,727,0,0.0,HEBRON 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,727,277,38.0,HEBRON 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,727,83,11.0,HEBRON 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,727,5,1.0,HEBRON 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,727,0,0.0,HEBRON 2,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,727,0,0.0,HEBRON 2,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,727,225,31.0,HEBRON 2,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,727,123,17.0,HEBRON 2,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,727,18,2.0,HEBRON 2,2014_General Election
D14 REPRESENTATIVE,Under Votes,,727,0,0.0,HEBRON 2,2014_General Election
D14 REPRESENTATIVE,Over Votes,,727,0,0.0,HEBRON 2,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,727,273,38.0,HEBRON 2,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,727,92,13.0,HEBRON 2,2014_General Election
D2 JUD BOWMAN,Under Votes,,727,0,0.0,HEBRON 2,2014_General Election
D2 JUD BOWMAN,Over Votes,,727,0,0.0,HEBRON 2,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,727,202,28.0,HEBRON 2,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,727,157,22.0,HEBRON 2,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,727,6,1.0,HEBRON 2,2014_General Election
D63 REP ASSEMBLY,Under Votes,,727,0,0.0,HEBRON 2,2014_General Election
D63 REP ASSEMBLY,Over Votes,,727,0,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,727,235,32.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,727,101,14.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,727,24,3.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,727,3,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,727,1,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,727,1,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,727,0,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,727,0,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,727,0,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,727,0,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,727,0,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,Under Votes,,727,0,0.0,HEBRON 2,2014_General Election
GOVERNOR/LT GOV,Over Votes,,727,0,0.0,HEBRON 2,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,727,201,28.0,HEBRON 2,2014_General Election
