,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5866,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1564,414,26.0,GRAFTON 21,2018_General Election
7662,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1564,390,25.0,GRAFTON 21,2018_General Election
2730,14TH CONGRESS,Under Votes,,1564,8,1.0,GRAFTON 21,2018_General Election
2731,14TH CONGRESS,Over Votes,,1564,1,0.0,GRAFTON 21,2018_General Election
7670,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1564,590,38.0,GRAFTON 21,2018_General Election
2746,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1564,90,6.0,GRAFTON 21,2018_General Election
2747,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1564,2,0.0,GRAFTON 21,2018_General Election
10427,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1564,568,36.0,GRAFTON 21,2018_General Election
10428,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1564,155,10.0,GRAFTON 21,2018_General Election
2748,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1564,90,6.0,GRAFTON 21,2018_General Election
2749,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1564,0,0.0,GRAFTON 21,2018_General Election
10429,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1564,583,37.0,GRAFTON 21,2018_General Election
10430,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1564,137,9.0,GRAFTON 21,2018_General Election
2750,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1564,93,6.0,GRAFTON 21,2018_General Election
2751,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1564,0,0.0,GRAFTON 21,2018_General Election
7668,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1564,418,27.0,GRAFTON 21,2018_General Election
5872,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1564,384,25.0,GRAFTON 21,2018_General Election
2742,33RD SENATE,Under Votes,,1564,11,1.0,GRAFTON 21,2018_General Election
2743,33RD SENATE,Over Votes,,1564,0,0.0,GRAFTON 21,2018_General Election
7669,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1564,565,36.0,GRAFTON 21,2018_General Election
2744,66TH REPRESENTATIVE,Under Votes,,1564,88,6.0,GRAFTON 21,2018_General Election
2745,66TH REPRESENTATIVE,Over Votes,,1564,0,0.0,GRAFTON 21,2018_General Election
7664,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1564,432,28.0,GRAFTON 21,2018_General Election
5868,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1564,357,23.0,GRAFTON 21,2018_General Election
9150,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1564,19,1.0,GRAFTON 21,2018_General Election
2734,ATTORNEY GENERAL,Under Votes,,1564,5,0.0,GRAFTON 21,2018_General Election
2735,ATTORNEY GENERAL,Over Votes,,1564,0,0.0,GRAFTON 21,2018_General Election
7666,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1564,401,26.0,GRAFTON 21,2018_General Election
5870,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1564,379,24.0,GRAFTON 21,2018_General Election
9152,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1564,24,2.0,GRAFTON 21,2018_General Election
2738,COMPTROLLER,Under Votes,,1564,9,1.0,GRAFTON 21,2018_General Election
2739,COMPTROLLER,Over Votes,,1564,0,0.0,GRAFTON 21,2018_General Election
7663,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1564,461,29.0,GRAFTON 21,2018_General Election
5867,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1564,317,20.0,GRAFTON 21,2018_General Election
9149,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1564,18,1.0,GRAFTON 21,2018_General Election
9749,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1564,10,1.0,GRAFTON 21,2018_General Election
2732,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1564,5,0.0,GRAFTON 21,2018_General Election
2733,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1564,1,0.0,GRAFTON 21,2018_General Election
10426,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1564,1,0.0,GRAFTON 21,2018_General Election
5869,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1564,493,32.0,GRAFTON 21,2018_General Election
7665,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1564,301,19.0,GRAFTON 21,2018_General Election
9151,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1564,15,1.0,GRAFTON 21,2018_General Election
2736,SECRETARY OF STATE,Under Votes,,1564,4,0.0,GRAFTON 21,2018_General Election
2737,SECRETARY OF STATE,Over Votes,,1564,0,0.0,GRAFTON 21,2018_General Election
7667,TREASURER,JIM DODGE,REPUBLICAN,1564,413,26.0,GRAFTON 21,2018_General Election
5871,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1564,357,23.0,GRAFTON 21,2018_General Election
9153,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1564,29,2.0,GRAFTON 21,2018_General Election
2740,TREASURER,Under Votes,,1564,13,1.0,GRAFTON 21,2018_General Election
2741,TREASURER,Over Votes,,1564,1,0.0,GRAFTON 21,2018_General Election
