,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5881,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1225,309,25.0,GRAFTON 23,2018_General Election
7681,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1225,262,21.0,GRAFTON 23,2018_General Election
2778,14TH CONGRESS,Under Votes,,1225,3,0.0,GRAFTON 23,2018_General Election
2779,14TH CONGRESS,Over Votes,,1225,1,0.0,GRAFTON 23,2018_General Election
7690,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1225,366,30.0,GRAFTON 23,2018_General Election
2796,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1225,61,5.0,GRAFTON 23,2018_General Election
2797,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
7689,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1225,365,30.0,GRAFTON 23,2018_General Election
2794,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1225,58,5.0,GRAFTON 23,2018_General Election
2795,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
10437,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1225,398,32.0,GRAFTON 23,2018_General Election
10438,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1225,119,10.0,GRAFTON 23,2018_General Election
2798,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1225,58,5.0,GRAFTON 23,2018_General Election
2799,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
10439,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1225,417,34.0,GRAFTON 23,2018_General Election
10440,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1225,103,8.0,GRAFTON 23,2018_General Election
2800,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1225,55,4.0,GRAFTON 23,2018_General Election
2801,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
5887,33RD SENATE,NANCY ZETTLER,DEMOCRACT,1225,295,24.0,GRAFTON 23,2018_General Election
7687,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,1225,274,22.0,GRAFTON 23,2018_General Election
2790,33RD SENATE,Under Votes,,1225,6,0.0,GRAFTON 23,2018_General Election
2791,33RD SENATE,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
7688,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,1225,362,30.0,GRAFTON 23,2018_General Election
2792,66TH REPRESENTATIVE,Under Votes,,1225,45,4.0,GRAFTON 23,2018_General Election
2793,66TH REPRESENTATIVE,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
5883,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1225,284,23.0,GRAFTON 23,2018_General Election
7683,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1225,278,23.0,GRAFTON 23,2018_General Election
9160,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1225,8,1.0,GRAFTON 23,2018_General Election
2782,ATTORNEY GENERAL,Under Votes,,1225,5,0.0,GRAFTON 23,2018_General Election
2783,ATTORNEY GENERAL,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
5885,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1225,311,25.0,GRAFTON 23,2018_General Election
7685,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1225,254,21.0,GRAFTON 23,2018_General Election
9162,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1225,7,1.0,GRAFTON 23,2018_General Election
2786,COMPTROLLER,Under Votes,,1225,3,0.0,GRAFTON 23,2018_General Election
2787,COMPTROLLER,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
7682,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1225,280,23.0,GRAFTON 23,2018_General Election
5882,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1225,269,22.0,GRAFTON 23,2018_General Election
9751,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1225,13,1.0,GRAFTON 23,2018_General Election
9159,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1225,8,1.0,GRAFTON 23,2018_General Election
2780,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1225,3,0.0,GRAFTON 23,2018_General Election
10436,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1225,2,0.0,GRAFTON 23,2018_General Election
2781,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
5884,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1225,362,30.0,GRAFTON 23,2018_General Election
7684,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1225,194,16.0,GRAFTON 23,2018_General Election
9161,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1225,11,1.0,GRAFTON 23,2018_General Election
2784,SECRETARY OF STATE,Under Votes,,1225,8,1.0,GRAFTON 23,2018_General Election
2785,SECRETARY OF STATE,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
5886,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1225,291,24.0,GRAFTON 23,2018_General Election
7686,TREASURER,JIM DODGE,REPUBLICAN,1225,257,21.0,GRAFTON 23,2018_General Election
9163,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1225,16,1.0,GRAFTON 23,2018_General Election
2788,TREASURER,Under Votes,,1225,11,1.0,GRAFTON 23,2018_General Election
2789,TREASURER,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
