ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,LISA MADIGAN,Democrat,984,234,24.0,HEBRON 1,2014_General Election
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,984,206,21.0,HEBRON 1,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,984,21,2.0,HEBRON 1,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,984,11,1.0,HEBRON 1,2014_General Election
ATTORNEY GENERAL,Under Votes,,984,0,0.0,HEBRON 1,2014_General Election
ATTORNEY GENERAL,Over Votes,,984,0,0.0,HEBRON 1,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,984,249,25.0,HEBRON 1,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,984,169,17.0,HEBRON 1,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,984,46,5.0,HEBRON 1,2014_General Election
COMPTROLLER,Blank Ballots,,984,7,1.0,HEBRON 1,2014_General Election
COMPTROLLER,Write-in,NonPartisan,984,1,0.0,HEBRON 1,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,984,0,0.0,HEBRON 1,2014_General Election
COMPTROLLER,Under Votes,,984,0,0.0,HEBRON 1,2014_General Election
COMPTROLLER,Over Votes,,984,0,0.0,HEBRON 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,984,354,36.0,HEBRON 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,984,106,11.0,HEBRON 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,984,12,1.0,HEBRON 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,984,0,0.0,HEBRON 1,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,984,0,0.0,HEBRON 1,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,984,288,29.0,HEBRON 1,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,984,163,17.0,HEBRON 1,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,984,21,2.0,HEBRON 1,2014_General Election
D14 REPRESENTATIVE,Under Votes,,984,0,0.0,HEBRON 1,2014_General Election
D14 REPRESENTATIVE,Over Votes,,984,0,0.0,HEBRON 1,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,984,370,38.0,HEBRON 1,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,984,102,10.0,HEBRON 1,2014_General Election
D2 JUD BOWMAN,Under Votes,,984,0,0.0,HEBRON 1,2014_General Election
D2 JUD BOWMAN,Over Votes,,984,0,0.0,HEBRON 1,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,984,272,28.0,HEBRON 1,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,984,196,20.0,HEBRON 1,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,984,4,0.0,HEBRON 1,2014_General Election
D63 REP ASSEMBLY,Under Votes,,984,0,0.0,HEBRON 1,2014_General Election
D63 REP ASSEMBLY,Over Votes,,984,0,0.0,HEBRON 1,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,984,314,32.0,HEBRON 1,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,984,136,14.0,HEBRON 1,2014_General Election
