ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,1077,270,25.0,NUNDA 17,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,1077,238,22.0,NUNDA 17,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,1077,12,1.0,NUNDA 17,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,1077,11,1.0,NUNDA 17,2014_General Election
ATTORNEY GENERAL,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
ATTORNEY GENERAL,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,1077,318,30.0,NUNDA 17,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,1077,161,15.0,NUNDA 17,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,1077,41,4.0,NUNDA 17,2014_General Election
COMPTROLLER,Blank Ballots,,1077,10,1.0,NUNDA 17,2014_General Election
COMPTROLLER,Write-in,NonPartisan,1077,1,0.0,NUNDA 17,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
COMPTROLLER,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
COMPTROLLER,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,1077,403,37.0,NUNDA 17,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,1077,110,10.0,NUNDA 17,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,1077,18,2.0,NUNDA 17,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,1077,362,34.0,NUNDA 17,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,1077,153,14.0,NUNDA 17,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,1077,16,1.0,NUNDA 17,2014_General Election
D14 REPRESENTATIVE,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D14 REPRESENTATIVE,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,1077,426,40.0,NUNDA 17,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,1077,105,10.0,NUNDA 17,2014_General Election
D2 JUD BOWMAN,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D2 JUD BOWMAN,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D22 JUD CONDON,MICHAEL W. FEETTERER,Republican,1077,431,40.0,NUNDA 17,2014_General Election
D22 JUD CONDON,Blank Ballots,,1077,100,9.0,NUNDA 17,2014_General Election
D22 JUD CONDON,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D22 JUD CONDON,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D64 REP ASSEMBLY,BARBARA WHEELER,Republican,1077,378,35.0,NUNDA 17,2014_General Election
D64 REP ASSEMBLY,JOEL MAINS,Democrat,1077,133,12.0,NUNDA 17,2014_General Election
D64 REP ASSEMBLY,Blank Ballots,,1077,20,2.0,NUNDA 17,2014_General Election
D64 REP ASSEMBLY,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
D64 REP ASSEMBLY,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,1077,373,35.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,1077,138,13.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,1077,16,1.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,1077,3,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,1077,1,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
GOVERNOR/LT GOV,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,1077,297,28.0,NUNDA 17,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,1077,226,21.0,NUNDA 17,2014_General Election
HEALTH INSURANCE,Blank Ballots,,1077,8,1.0,NUNDA 17,2014_General Election
HEALTH INSURANCE,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
HEALTH INSURANCE,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
MILLIONAIRE TAX,NO,,1077,284,26.0,NUNDA 17,2014_General Election
MILLIONAIRE TAX,YES,NonPartisan,1077,232,22.0,NUNDA 17,2014_General Election
MILLIONAIRE TAX,Blank Ballots,,1077,15,1.0,NUNDA 17,2014_General Election
MILLIONAIRE TAX,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
MILLIONAIRE TAX,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
MINIMUM WAGE,YES,NonPartisan,1077,294,27.0,NUNDA 17,2014_General Election
MINIMUM WAGE,NO,NonPartisan,1077,227,21.0,NUNDA 17,2014_General Election
MINIMUM WAGE,Blank Ballots,,1077,10,1.0,NUNDA 17,2014_General Election
MINIMUM WAGE,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
MINIMUM WAGE,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D2 APP HUTCHINSON,YES,NonPartisan,1077,357,33.0,NUNDA 17,2014_General Election
RET D2 APP HUTCHINSON,NO,NonPartisan,1077,100,9.0,NUNDA 17,2014_General Election
RET D2 APP HUTCHINSON,Blank Ballots,,1077,74,7.0,NUNDA 17,2014_General Election
RET D2 APP HUTCHINSON,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D2 APP HUTCHINSON,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D22 CIR CALDWELL,YES,NonPartisan,1077,357,33.0,NUNDA 17,2014_General Election
RET D22 CIR CALDWELL,NO,NonPartisan,1077,91,8.0,NUNDA 17,2014_General Election
RET D22 CIR CALDWELL,Blank Ballots,,1077,83,8.0,NUNDA 17,2014_General Election
RET D22 CIR CALDWELL,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D22 CIR CALDWELL,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D22 CIR PRATHER,YES,NonPartisan,1077,371,34.0,NUNDA 17,2014_General Election
RET D22 CIR PRATHER,NO,NonPartisan,1077,94,9.0,NUNDA 17,2014_General Election
RET D22 CIR PRATHER,Blank Ballots,,1077,66,6.0,NUNDA 17,2014_General Election
RET D22 CIR PRATHER,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D22 CIR PRATHER,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D22 CIR SULLIVAN,YES,NonPartisan,1077,361,34.0,NUNDA 17,2014_General Election
RET D22 CIR SULLIVAN,NO,NonPartisan,1077,92,9.0,NUNDA 17,2014_General Election
RET D22 CIR SULLIVAN,Blank Ballots,,1077,78,7.0,NUNDA 17,2014_General Election
RET D22 CIR SULLIVAN,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
RET D22 CIR SULLIVAN,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,JESSE WHITE,Democrat,1077,288,27.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,MICHAEL WEBSTER,Republican,1077,225,21.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,CHRISTOPHER MICHEL,Libertarian,1077,12,1.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,Blank Ballots,,1077,6,1.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,Write-in,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,SHELDON SCHAFER,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
SECRETARY OF STATE,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
SUFFRAGE & ELECTIONS,YES,NonPartisan,1077,315,29.0,NUNDA 17,2014_General Election
SUFFRAGE & ELECTIONS,NO,NonPartisan,1077,188,17.0,NUNDA 17,2014_General Election
SUFFRAGE & ELECTIONS,Blank Ballots,,1077,28,3.0,NUNDA 17,2014_General Election
SUFFRAGE & ELECTIONS,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
SUFFRAGE & ELECTIONS,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
TREASURER,TOM CROSS,Republican,1077,329,31.0,NUNDA 17,2014_General Election
TREASURER,MICHAEL W. FRERICHS,Democrat,1077,153,14.0,NUNDA 17,2014_General Election
TREASURER,MATTHEW SKOPEK,Libertarian,1077,27,3.0,NUNDA 17,2014_General Election
TREASURER,Blank Ballots,,1077,22,2.0,NUNDA 17,2014_General Election
TREASURER,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
TREASURER,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
US SENATE,JAMES D. OBERWEIS,Republican,1077,325,30.0,NUNDA 17,2014_General Election
US SENATE,RICHARD J. DURBIN,Democrat,1077,180,17.0,NUNDA 17,2014_General Election
US SENATE,SHARON HANSEN,Libertarian,1077,17,2.0,NUNDA 17,2014_General Election
US SENATE,Blank Ballots,,1077,8,1.0,NUNDA 17,2014_General Election
US SENATE,Write-in,NonPartisan,1077,1,0.0,NUNDA 17,2014_General Election
US SENATE,ROGER K. DAVIS,NonPartisan,1077,0,0.0,NUNDA 17,2014_General Election
US SENATE,Under Votes,,1077,0,0.0,NUNDA 17,2014_General Election
US SENATE,Over Votes,,1077,0,0.0,NUNDA 17,2014_General Election
