ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,LISA MADIGAN,Democrat,995,183,18.0,MCHENRY 13,2014_General Election
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,995,143,14.0,MCHENRY 13,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,995,14,1.0,MCHENRY 13,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,995,4,0.0,MCHENRY 13,2014_General Election
ATTORNEY GENERAL,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
ATTORNEY GENERAL,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,995,163,16.0,MCHENRY 13,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,995,140,14.0,MCHENRY 13,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,995,33,3.0,MCHENRY 13,2014_General Election
COMPTROLLER,Blank Ballots,,995,8,1.0,MCHENRY 13,2014_General Election
COMPTROLLER,Write-in,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
COMPTROLLER,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
COMPTROLLER,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,995,275,28.0,MCHENRY 13,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,995,58,6.0,MCHENRY 13,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,995,11,1.0,MCHENRY 13,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D14 REPRESENTATIVE,RANDALL M. HULTGREN,Republican,995,173,17.0,MCHENRY 13,2014_General Election
D14 REPRESENTATIVE,DENNIS ANDERSON,Democrat,995,156,16.0,MCHENRY 13,2014_General Election
D14 REPRESENTATIVE,Blank Ballots,,995,15,2.0,MCHENRY 13,2014_General Election
D14 REPRESENTATIVE,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D14 REPRESENTATIVE,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D2 JUD BOWMAN,MICHAEL J. BURKE,Republican,995,273,27.0,MCHENRY 13,2014_General Election
D2 JUD BOWMAN,Blank Ballots,,995,71,7.0,MCHENRY 13,2014_General Election
D2 JUD BOWMAN,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D2 JUD BOWMAN,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D22 JUD CONDON,MICHAEL W. FEETTERER,Republican,995,272,27.0,MCHENRY 13,2014_General Election
D22 JUD CONDON,Blank Ballots,,995,72,7.0,MCHENRY 13,2014_General Election
D22 JUD CONDON,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D22 JUD CONDON,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D63 REP ASSEMBLY,JACK D. FRANKS,Democrat,995,228,23.0,MCHENRY 13,2014_General Election
D63 REP ASSEMBLY,STEVEN REICK,Republican,995,110,11.0,MCHENRY 13,2014_General Election
D63 REP ASSEMBLY,Blank Ballots,,995,6,1.0,MCHENRY 13,2014_General Election
D63 REP ASSEMBLY,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
D63 REP ASSEMBLY,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,BRUCE RAUNER,Republican,995,199,20.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,PAT QUINN,Democrat,995,118,12.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,CHAD GRIMM,Libertarian,995,26,3.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,Write-in,NonPartisan,995,1,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,MARK SMITH,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,ROBERT PEREZ JR,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,MICHAEL W. SCRUGGS,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,RYAN SWEENEY,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,SCOTT SUMMERS,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,AARON MERREIGHN (LG),NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,Blank Ballots,,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
GOVERNOR/LT GOV,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
HEALTH INSURANCE,YES,NonPartisan,995,228,23.0,MCHENRY 13,2014_General Election
HEALTH INSURANCE,NO,NonPartisan,995,113,11.0,MCHENRY 13,2014_General Election
HEALTH INSURANCE,Blank Ballots,,995,3,0.0,MCHENRY 13,2014_General Election
HEALTH INSURANCE,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
HEALTH INSURANCE,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
MILLIONAIRE TAX,YES,NonPartisan,995,196,20.0,MCHENRY 13,2014_General Election
MILLIONAIRE TAX,NO,,995,139,14.0,MCHENRY 13,2014_General Election
MILLIONAIRE TAX,Blank Ballots,,995,9,1.0,MCHENRY 13,2014_General Election
MILLIONAIRE TAX,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
MILLIONAIRE TAX,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
MINIMUM WAGE,YES,NonPartisan,995,227,23.0,MCHENRY 13,2014_General Election
MINIMUM WAGE,NO,NonPartisan,995,111,11.0,MCHENRY 13,2014_General Election
MINIMUM WAGE,Blank Ballots,,995,6,1.0,MCHENRY 13,2014_General Election
MINIMUM WAGE,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
MINIMUM WAGE,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D2 APP HUTCHINSON,YES,NonPartisan,995,239,24.0,MCHENRY 13,2014_General Election
RET D2 APP HUTCHINSON,NO,NonPartisan,995,57,6.0,MCHENRY 13,2014_General Election
RET D2 APP HUTCHINSON,Blank Ballots,,995,48,5.0,MCHENRY 13,2014_General Election
RET D2 APP HUTCHINSON,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D2 APP HUTCHINSON,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D22 CIR CALDWELL,YES,NonPartisan,995,233,23.0,MCHENRY 13,2014_General Election
RET D22 CIR CALDWELL,NO,NonPartisan,995,62,6.0,MCHENRY 13,2014_General Election
RET D22 CIR CALDWELL,Blank Ballots,,995,49,5.0,MCHENRY 13,2014_General Election
RET D22 CIR CALDWELL,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D22 CIR CALDWELL,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D22 CIR PRATHER,YES,NonPartisan,995,230,23.0,MCHENRY 13,2014_General Election
RET D22 CIR PRATHER,NO,NonPartisan,995,69,7.0,MCHENRY 13,2014_General Election
RET D22 CIR PRATHER,Blank Ballots,,995,45,5.0,MCHENRY 13,2014_General Election
RET D22 CIR PRATHER,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D22 CIR PRATHER,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D22 CIR SULLIVAN,YES,NonPartisan,995,232,23.0,MCHENRY 13,2014_General Election
RET D22 CIR SULLIVAN,NO,NonPartisan,995,60,6.0,MCHENRY 13,2014_General Election
RET D22 CIR SULLIVAN,Blank Ballots,,995,52,5.0,MCHENRY 13,2014_General Election
RET D22 CIR SULLIVAN,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
RET D22 CIR SULLIVAN,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,JESSE WHITE,Democrat,995,222,22.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,MICHAEL WEBSTER,Republican,995,97,10.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,CHRISTOPHER MICHEL,Libertarian,995,19,2.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,Blank Ballots,,995,6,1.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,Write-in,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,SHELDON SCHAFER,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
SECRETARY OF STATE,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
SUFFRAGE & ELECTIONS,YES,NonPartisan,995,215,22.0,MCHENRY 13,2014_General Election
SUFFRAGE & ELECTIONS,NO,NonPartisan,995,106,11.0,MCHENRY 13,2014_General Election
SUFFRAGE & ELECTIONS,Blank Ballots,,995,23,2.0,MCHENRY 13,2014_General Election
SUFFRAGE & ELECTIONS,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
SUFFRAGE & ELECTIONS,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
TREASURER,TOM CROSS,Republican,995,162,16.0,MCHENRY 13,2014_General Election
TREASURER,MICHAEL W. FRERICHS,Democrat,995,137,14.0,MCHENRY 13,2014_General Election
TREASURER,MATTHEW SKOPEK,Libertarian,995,29,3.0,MCHENRY 13,2014_General Election
TREASURER,Blank Ballots,,995,16,2.0,MCHENRY 13,2014_General Election
TREASURER,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
TREASURER,Over Votes,,995,0,0.0,MCHENRY 13,2014_General Election
US SENATE,JAMES D. OBERWEIS,Republican,995,163,16.0,MCHENRY 13,2014_General Election
US SENATE,RICHARD J. DURBIN,Democrat,995,144,14.0,MCHENRY 13,2014_General Election
US SENATE,SHARON HANSEN,Libertarian,995,32,3.0,MCHENRY 13,2014_General Election
US SENATE,Blank Ballots,,995,5,1.0,MCHENRY 13,2014_General Election
US SENATE,Write-in,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
US SENATE,ROGER K. DAVIS,NonPartisan,995,0,0.0,MCHENRY 13,2014_General Election
US SENATE,Under Votes,,995,0,0.0,MCHENRY 13,2014_General Election
