ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
ATTORNEY GENERAL,PAUL M. SCHIMPF,Republican,1178,302,26.0,CHEMUNG 5,2014_General Election
ATTORNEY GENERAL,LISA MADIGAN,Democrat,1178,246,21.0,CHEMUNG 5,2014_General Election
ATTORNEY GENERAL,BEN KOYL,Libertarian,1178,25,2.0,CHEMUNG 5,2014_General Election
ATTORNEY GENERAL,Blank Ballots,,1178,10,1.0,CHEMUNG 5,2014_General Election
ATTORNEY GENERAL,Under Votes,,1178,0,0.0,CHEMUNG 5,2014_General Election
ATTORNEY GENERAL,Over Votes,,1178,0,0.0,CHEMUNG 5,2014_General Election
COMPTROLLER,JUDY BAAR TOPINKA,Republican,1178,349,30.0,CHEMUNG 5,2014_General Election
COMPTROLLER,SHEILA SIMON,Democrat,1178,174,15.0,CHEMUNG 5,2014_General Election
COMPTROLLER,JULIE FOX,Libertarian,1178,47,4.0,CHEMUNG 5,2014_General Election
COMPTROLLER,Blank Ballots,,1178,13,1.0,CHEMUNG 5,2014_General Election
COMPTROLLER,Write-in,NonPartisan,1178,0,0.0,CHEMUNG 5,2014_General Election
COMPTROLLER,TIMOTHY GOODCASE,NonPartisan,1178,0,0.0,CHEMUNG 5,2014_General Election
COMPTROLLER,Under Votes,,1178,0,0.0,CHEMUNG 5,2014_General Election
COMPTROLLER,Over Votes,,1178,0,0.0,CHEMUNG 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,YES,NonPartisan,1178,414,35.0,CHEMUNG 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,NO,NonPartisan,1178,142,12.0,CHEMUNG 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Blank Ballots,,1178,27,2.0,CHEMUNG 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Under Votes,,1178,0,0.0,CHEMUNG 5,2014_General Election
CRIME VICTIMS BILL OF RIGHTS,Over Votes,,1178,0,0.0,CHEMUNG 5,2014_General Election
