,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5859,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1981,509,26.0,GRAFTON 20,2018_General Election
7711,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1313,448,34.0,GRAFTON 26,2018_General Election
5902,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1313,443,34.0,GRAFTON 26,2018_General Election
7721,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1243,426,34.0,GRAFTON 27,2018_General Election
5866,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1564,414,26.0,GRAFTON 21,2018_General Election
7653,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1981,393,20.0,GRAFTON 20,2018_General Election
7662,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1564,390,25.0,GRAFTON 21,2018_General Election
5895,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1379,381,28.0,GRAFTON 25,2018_General Election
5925,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1086,367,34.0,GRAFTON 29,2018_General Election
5910,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1243,360,29.0,GRAFTON 27,2018_General Election
5873,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1239,349,28.0,GRAFTON 22,2018_General Election
5918,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1073,321,30.0,GRAFTON 28,2018_General Election
5881,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1225,309,25.0,GRAFTON 23,2018_General Election
5888,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1215,302,25.0,GRAFTON 24,2018_General Election
7671,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1239,276,22.0,GRAFTON 22,2018_General Election
7701,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1379,274,20.0,GRAFTON 25,2018_General Election
7740,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1086,271,25.0,GRAFTON 29,2018_General Election
7681,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1225,262,21.0,GRAFTON 23,2018_General Election
7691,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1215,231,19.0,GRAFTON 24,2018_General Election
7731,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1073,221,21.0,GRAFTON 28,2018_General Election
2853,14TH CONGRESS,Under Votes,,1313,13,1.0,GRAFTON 26,2018_General Election
2878,14TH CONGRESS,Under Votes,,1243,9,1.0,GRAFTON 27,2018_General Election
2730,14TH CONGRESS,Under Votes,,1564,8,1.0,GRAFTON 21,2018_General Election
2803,14TH CONGRESS,Under Votes,,1215,5,0.0,GRAFTON 24,2018_General Election
2707,14TH CONGRESS,Under Votes,,1981,4,0.0,GRAFTON 20,2018_General Election
2753,14TH CONGRESS,Under Votes,,1239,4,0.0,GRAFTON 22,2018_General Election
2778,14TH CONGRESS,Under Votes,,1225,3,0.0,GRAFTON 23,2018_General Election
2903,14TH CONGRESS,Under Votes,,1073,3,0.0,GRAFTON 28,2018_General Election
2926,14TH CONGRESS,Under Votes,,1086,3,0.0,GRAFTON 29,2018_General Election
2828,14TH CONGRESS,Under Votes,,1379,2,0.0,GRAFTON 25,2018_General Election
2731,14TH CONGRESS,Over Votes,,1564,1,0.0,GRAFTON 21,2018_General Election
2779,14TH CONGRESS,Over Votes,,1225,1,0.0,GRAFTON 23,2018_General Election
2708,14TH CONGRESS,Over Votes,,1981,0,0.0,GRAFTON 20,2018_General Election
2754,14TH CONGRESS,Over Votes,,1239,0,0.0,GRAFTON 22,2018_General Election
2804,14TH CONGRESS,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
2829,14TH CONGRESS,Over Votes,,1379,0,0.0,GRAFTON 25,2018_General Election
2854,14TH CONGRESS,Over Votes,,1313,0,0.0,GRAFTON 26,2018_General Election
2879,14TH CONGRESS,Over Votes,,1243,0,0.0,GRAFTON 27,2018_General Election
2904,14TH CONGRESS,Over Votes,,1073,0,0.0,GRAFTON 28,2018_General Election
2927,14TH CONGRESS,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
7720,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1313,639,49.0,GRAFTON 26,2018_General Election
7730,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1243,579,47.0,GRAFTON 27,2018_General Election
7749,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1086,442,41.0,GRAFTON 29,2018_General Election
7680,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1239,425,34.0,GRAFTON 22,2018_General Election
7710,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1379,413,30.0,GRAFTON 25,2018_General Election
7690,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1225,366,30.0,GRAFTON 23,2018_General Election
7700,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1215,352,29.0,GRAFTON 24,2018_General Election
2871,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1313,167,13.0,GRAFTON 26,2018_General Election
2896,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1243,121,10.0,GRAFTON 27,2018_General Election
2944,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1086,83,8.0,GRAFTON 29,2018_General Election
2846,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1379,79,6.0,GRAFTON 25,2018_General Election
2771,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1239,72,6.0,GRAFTON 22,2018_General Election
2821,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1215,70,6.0,GRAFTON 24,2018_General Election
2796,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1225,61,5.0,GRAFTON 23,2018_General Election
2772,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1239,0,0.0,GRAFTON 22,2018_General Election
2797,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1225,0,0.0,GRAFTON 23,2018_General Election
2822,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1215,0,0.0,GRAFTON 24,2018_General Election
2847,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1379,0,0.0,GRAFTON 25,2018_General Election
2872,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1313,0,0.0,GRAFTON 26,2018_General Election
2897,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1243,0,0.0,GRAFTON 27,2018_General Election
2945,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1086,0,0.0,GRAFTON 29,2018_General Election
7719,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1313,631,48.0,GRAFTON 26,2018_General Election
7670,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1564,590,38.0,GRAFTON 21,2018_General Election
7661,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1981,586,30.0,GRAFTON 20,2018_General Election
7729,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1243,580,47.0,GRAFTON 27,2018_General Election
7748,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1086,432,40.0,GRAFTON 29,2018_General Election
7679,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1239,422,34.0,GRAFTON 22,2018_General Election
7709,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1379,414,30.0,GRAFTON 25,2018_General Election
7689,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1225,365,30.0,GRAFTON 23,2018_General Election
7699,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1215,347,29.0,GRAFTON 24,2018_General Election
7739,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1073,341,32.0,GRAFTON 28,2018_General Election
2869,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1313,162,12.0,GRAFTON 26,2018_General Election
2894,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1243,117,9.0,GRAFTON 27,2018_General Election
2723,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1981,107,5.0,GRAFTON 20,2018_General Election
2746,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1564,90,6.0,GRAFTON 21,2018_General Election
2942,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1086,84,8.0,GRAFTON 29,2018_General Election
2844,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1379,75,5.0,GRAFTON 25,2018_General Election
2819,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1215,72,6.0,GRAFTON 24,2018_General Election
2769,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1239,71,6.0,GRAFTON 22,2018_General Election
2919,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1073,61,6.0,GRAFTON 28,2018_General Election
2794,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1225,58,5.0,GRAFTON 23,2018_General Election
2747,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1564,2,0.0,GRAFTON 21,2018_General Election
2870,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1313,1,0.0,GRAFTON 26,2018_General Election
2724,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1981,0,0.0,GRAFTON 20,2018_General Election
2770,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1239,0,0.0,GRAFTON 22,2018_General Election
